QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
Commenting,"(0.04510360898588312, 'Replying')","(0.049970934046579034, 'Selector')","(0.2634563872487807, 'Classifying')","(0.31708823163338845, 'MoodleResourceBased')","(0.4618637170170097, 'SentimentAnalysis')","(0.4803984250362393, 'Autocomplete')","(0.5832113882326828, 'Create')","(0.6270738366269435, 'Delete')","(0.6745747295476684, 'URL')","(0.6772828354516693, 'WebAnnotationClient')","(0.678562199151066, 'Number')","(0.6785683144480448, 'Date')","(0.6790495490485335, 'Alphabetical')","(0.679880360856759, 'HTML')","(0.6811369739679461, 'Export')","(0.6820097158613543, 'PDF')","(0.6831828945398402, 'TXT')","(0.6834264557098773, 'LastAnnotation')","(0.6839145283036423, 'MoodleComment')","(0.6841598993312729, 'Assessing')","(0.6843459593618113, 'Canvas')","(0.6846141602039193, 'AnnotationList')","(0.6849367103952482, 'Remote')","(0.6851488960183507, 'TextSummary')","(0.6859848865263197, 'Categorize')","(0.68613029116582, 'URN')","(0.6867406941312526, 'JSON')","(0.6869095407049137, 'Update')","(0.6876245709341805, 'MoodleConsumer')","(0.6877199956097874, 'Dropbox')","(0.6882113619022653, 'DeleteAll')","(0.6885350327388253, 'ImportAnnotations')","(0.6887405593836033, 'ACM')","(0.6887405593836033, 'DOI')","(0.688799432701079, 'MoodleReport')","(0.6888576048834323, 'ScienceDirect')","(0.6888937794662684, 'Neo4J')","(0.6891680109202873, 'Springer')","(0.6893129002099234, 'AnnotatedPDF')","(0.6894505267531055, 'SuggestedLiterature')","(0.6895864765892307, 'MoodleResource')","(0.6895884784104318, 'UserFilter')","(0.6897078922650703, 'Codebook')","(0.6897858473101497, 'BrowserStorage')","(0.6898933890723815, 'SidebarNavigation')","(0.6901267470634762, 'PreviousAssignments')","(0.6901299246736068, 'ImportCodebook')","(0.69042679539729, 'Hosting')","(0.6905347975342961, 'BuiltIn')","(0.6906529377797115, 'ExportCodebook')","(0.6906897997615886, 'ApplicationBased')","(0.6907328151089762, 'Multivalued')","(0.6907836710081261, 'RenameCodebook')","(0.6908624979304081, 'CodebookDelete')","(0.690864103846963, 'Hypothesis')","(0.6913600556908661, 'Manual')","(0.6913613438709685, 'Hierarchy')","(0.691395869369827, 'AnnotationServer')","(0.691470028299274, 'GoogleSheetProvider')","(0.6915130108312377, 'GoogleSheetConsumer')","(0.6917884745814239, 'CodebookUpdate')","(0.6924588037903645, 'MoodleProvider')","(1, 'Commenting')"
CodebookDelete,"(5.756260872661855e-07, 'RenameCodebook')","(0.03714679729179794, 'ExportCodebook')","(0.0409336169541617, 'Manual')","(0.088644340785372, 'ImportCodebook')","(0.10414491918193082, 'BuiltIn')","(0.10947268799711812, 'ApplicationBased')","(0.17581876178202976, 'JSON')","(0.21199577397112482, 'ImportAnnotations')","(0.2199029142308052, 'Export')","(0.2304466672392707, 'Codebook')","(0.3916336448430167, 'DeleteAll')","(0.5006353684415212, 'CodebookUpdate')","(0.5311899104926137, 'PDF')","(0.587190766249857, 'BrowserStorage')","(0.6107473884179426, 'PreviousAssignments')","(0.6278768382080766, 'MoodleResource')","(0.6350073433775325, 'GoogleSheetProvider')","(0.6447414221824097, 'Selector')","(0.6513584330214118, 'TextSummary')","(0.6662073356206829, 'Canvas')","(0.6859066559542208, 'MoodleResourceBased')","(0.6859555728995304, 'URL')","(0.687403829539263, 'WebAnnotationClient')","(0.6879368473386147, 'Number')","(0.6879379061939062, 'Date')","(0.6881026801489533, 'Alphabetical')","(0.6884452855865058, 'HTML')","(0.6897589898904752, 'LastAnnotation')","(0.6897958125032799, 'TXT')","(0.6899153065882433, 'MoodleComment')","(0.6899691434126163, 'Assessing')","(0.6901383479109382, 'AnnotationList')","(0.6902981105036115, 'Remote')","(0.6903770054279841, 'SentimentAnalysis')","(0.690530435330239, 'Categorize')","(0.690635268796593, 'URN')","(0.6908284164340416, 'Update')","(0.6908624979304081, 'Commenting')","(0.6908767712707815, 'Create')","(0.6909167710985397, 'Delete')","(0.6910433460224855, 'MoodleConsumer')","(0.6910481911677787, 'Dropbox')","(0.6910844014004347, 'Autocomplete')","(0.6913594013012359, 'DOI')","(0.6913594013012361, 'ACM')","(0.6914213204155177, 'ScienceDirect')","(0.6914336836586923, 'Neo4J')","(0.6914619812738669, 'MoodleReport')","(0.6914942507267665, 'Springer')","(0.6915581272578886, 'AnnotatedPDF')","(0.6915804735758673, 'Classifying')","(0.6915855649124902, 'SuggestedLiterature')","(0.6916309123961866, 'UserFilter')","(0.6916630883834647, 'Replying')","(0.6917634071006141, 'SidebarNavigation')","(0.6919538173537563, 'Hosting')","(0.6920339724653832, 'Multivalued')","(0.692189979535237, 'Hypothesis')","(0.6923005626019201, 'AnnotationServer')","(0.6923513806804651, 'GoogleSheetConsumer')","(0.692425608380423, 'Hierarchy')","(0.6928257456137662, 'MoodleProvider')","(1, 'CodebookDelete')"
Hosting,"(0.01576282322012845, 'Springer')","(0.015864504256482427, 'ACM')","(0.3585382090215882, 'URN')","(0.45544163794070874, 'TXT')","(0.5937183539697783, 'Manual')","(0.6002590885113103, 'AnnotationServer')","(0.6017108562113143, 'Hypothesis')","(0.6060722701940966, 'Remote')","(0.6129970103926878, 'WebAnnotationClient')","(0.6296871531227122, 'ApplicationBased')","(0.6390326476208988, 'BuiltIn')","(0.6463661476510174, 'Neo4J')","(0.6463841262725987, 'Codebook')","(0.6508110226059199, 'ScienceDirect')","(0.6516459124514657, 'GoogleSheetProvider')","(0.6527602524793747, 'BrowserStorage')","(0.6756612398307633, 'Replying')","(0.6832905523654229, 'MoodleResourceBased')","(0.6833165911731682, 'PreviousAssignments')","(0.6833486299829041, 'URL')","(0.6862941086731711, 'Number')","(0.6862953660585724, 'Date')","(0.6865298144299061, 'Alphabetical')","(0.6870321987906718, 'HTML')","(0.6877998904143559, 'Export')","(0.6882963224341494, 'PDF')","(0.6889286576937868, 'LastAnnotation')","(0.6891471544800984, 'MoodleComment')","(0.6892158567734958, 'Assessing')","(0.6893466645990792, 'Canvas')","(0.6894570205837214, 'AnnotationList')","(0.6897093717349003, 'TextSummary')","(0.6897932523078998, 'SentimentAnalysis')","(0.6899848758255306, 'Categorize')","(0.6903588752492495, 'JSON')","(0.6903864027151378, 'Update')","(0.69042679539729, 'Commenting')","(0.6904538569977641, 'Create')","(0.6905056966523593, 'Delete')","(0.6906669263148885, 'MoodleConsumer')","(0.690669209993277, 'Dropbox')","(0.6907299099418205, 'Autocomplete')","(0.6909338862599492, 'DeleteAll')","(0.6910674889366364, 'DOI')","(0.6911277773411011, 'ImportAnnotations')","(0.6911661278642658, 'Selector')","(0.6912038735426818, 'MoodleReport')","(0.6913179309656174, 'AnnotatedPDF')","(0.6913464322391135, 'Classifying')","(0.6913504536010147, 'SuggestedLiterature')","(0.6914065220086005, 'UserFilter')","(0.691548825035343, 'MoodleResource')","(0.6915703660851695, 'SidebarNavigation')","(0.6917561046260372, 'ImportCodebook')","(0.6918948615955107, 'Multivalued')","(0.6919178691359862, 'RenameCodebook')","(0.6919449464973713, 'ExportCodebook')","(0.6919538173537563, 'CodebookDelete')","(0.6922663620466362, 'GoogleSheetConsumer')","(0.6923471470159387, 'Hierarchy')","(0.6924795931071523, 'CodebookUpdate')","(0.692798357103366, 'MoodleProvider')","(1, 'Hosting')"
MoodleComment,"(0.05693568688497153, 'PreviousAssignments')","(0.14159425286983615, 'MoodleResource')","(0.343467564204545, 'AnnotationList')","(0.34548691540064097, 'MoodleReport')","(0.4336814799643134, 'Autocomplete')","(0.44665230632678377, 'WebAnnotationClient')","(0.4587347699795046, 'LastAnnotation')","(0.5148935964545653, 'MoodleProvider')","(0.5159075155218581, 'MoodleConsumer')","(0.5405692347814957, 'MoodleResourceBased')","(0.5460543391436282, 'Remote')","(0.6303061137759194, 'TXT')","(0.6484916310494588, 'Hypothesis')","(0.6590036815881739, 'URL')","(0.6646269652573964, 'ApplicationBased')","(0.667096844041397, 'Number')","(0.6671115416177166, 'Date')","(0.6681519936291416, 'Alphabetical')","(0.6698589130765618, 'HTML')","(0.6723705485521843, 'Export')","(0.6740870481563441, 'PDF')","(0.6784633991279487, 'Assessing')","(0.6787454018311457, 'Canvas')","(0.6802144403114334, 'TextSummary')","(0.6803393471490145, 'SentimentAnalysis')","(0.6819140950333373, 'Categorize')","(0.6819325633515115, 'URN')","(0.683069077333499, 'JSON')","(0.6834831099637888, 'Update')","(0.6835537434416268, 'Create')","(0.6838125750373303, 'Delete')","(0.6839145283036423, 'Commenting')","(0.684990942481454, 'Dropbox')","(0.6855582547412212, 'DeleteAll')","(0.685843723900905, 'ImportAnnotations')","(0.6865996395871521, 'Selector')","(0.6866886337013516, 'DOI')","(0.686688633701352, 'ACM')","(0.6867523265039536, 'ScienceDirect')","(0.6868050087712125, 'Neo4J')","(0.687372619800857, 'Springer')","(0.6874520994886185, 'Replying')","(0.6874735753358152, 'Classifying')","(0.6875231979212131, 'AnnotatedPDF')","(0.6876692678904754, 'Codebook')","(0.6878155529072543, 'SuggestedLiterature')","(0.6879460554557342, 'BrowserStorage')","(0.6880291463818862, 'UserFilter')","(0.6883562225806819, 'SidebarNavigation')","(0.6884121259348229, 'ImportCodebook')","(0.6888896152015338, 'BuiltIn')","(0.6891471544800984, 'Hosting')","(0.6893291693266977, 'ExportCodebook')","(0.6897306497327638, 'Multivalued')","(0.6898032681342876, 'RenameCodebook')","(0.6899153065882433, 'CodebookDelete')","(0.6901588603447353, 'Hierarchy')","(0.6902824310559834, 'Manual')","(0.6903186837785887, 'GoogleSheetProvider')","(0.6906564097703398, 'AnnotationServer')","(0.690815095417253, 'GoogleSheetConsumer')","(0.6909855336202725, 'CodebookUpdate')","(1, 'MoodleComment')"
SidebarNavigation,"(0.02189936585462842, 'Multivalued')","(0.03271306131862517, 'Hierarchy')","(0.06413263692688956, 'CodebookUpdate')","(0.12602296545580438, 'Autocomplete')","(0.185554188632466, 'Classifying')","(0.21727486324611608, 'Number')","(0.23687245432612752, 'Export')","(0.29393430143227556, 'Codebook')","(0.33689211602274327, 'MoodleReport')","(0.35928408190456573, 'ImportAnnotations')","(0.3788329763269167, 'Date')","(0.3990430995283238, 'Create')","(0.40730220820981944, 'Update')","(0.4077650902511306, 'Delete')","(0.4719006588473376, 'Remote')","(0.4991197204888639, 'ImportCodebook')","(0.5058361866485173, 'Selector')","(0.5295003781005211, 'BuiltIn')","(0.5368508881141715, 'Replying')","(0.5447452637805135, 'ExportCodebook')","(0.5735576241271516, 'UserFilter')","(0.5878896186180714, 'DeleteAll')","(0.6249890401432177, 'JSON')","(0.6731972508324948, 'BrowserStorage')","(0.6752457440395545, 'Canvas')","(0.6756405347578875, 'GoogleSheetProvider')","(0.68079307123405, 'AnnotatedPDF')","(0.6818329850511259, 'MoodleResourceBased')","(0.6819132002384409, 'URL')","(0.6823397594995069, 'Hypothesis')","(0.6842497308313422, 'WebAnnotationClient')","(0.6853879484729695, 'Alphabetical')","(0.6859475651020697, 'HTML')","(0.6873612832551212, 'PDF')","(0.6881003252303246, 'LastAnnotation')","(0.6881608593493225, 'TXT')","(0.6883562225806819, 'MoodleComment')","(0.688444276675803, 'Assessing')","(0.6887206209703249, 'AnnotationList')","(0.68901547719902, 'TextSummary')","(0.6891086602041703, 'SentimentAnalysis')","(0.6893584640684206, 'Categorize')","(0.6895262397762796, 'URN')","(0.6898933890723815, 'Commenting')","(0.6901801582666223, 'MoodleConsumer')","(0.6901894079525295, 'Dropbox')","(0.6906784778006334, 'ACM')","(0.6906784778006334, 'DOI')","(0.6907716831494326, 'ScienceDirect')","(0.6907906343928996, 'Neo4J')","(0.69088693192908, 'Springer')","(0.6910266602268365, 'SuggestedLiterature')","(0.6912466148979874, 'MoodleResource')","(0.6914375207105059, 'PreviousAssignments')","(0.6915703660851695, 'Hosting')","(0.6917199681003813, 'RenameCodebook')","(0.6917634071006141, 'CodebookDelete')","(0.6918097617527351, 'ApplicationBased')","(0.6920675516713466, 'AnnotationServer')","(0.6921370919048936, 'GoogleSheetConsumer')","(0.6921594033153957, 'Manual')","(0.6927500657476782, 'MoodleProvider')","(1, 'SidebarNavigation')"
MoodleProvider,"(0.05388946119975811, 'MoodleConsumer')","(0.20739432467414864, 'MoodleResource')","(0.24271734492327124, 'MoodleReport')","(0.3307117549295335, 'MoodleResourceBased')","(0.5148935964545653, 'MoodleComment')","(0.5992108025680549, 'TXT')","(0.6125658933723002, 'Hypothesis')","(0.6284874060299057, 'Autocomplete')","(0.6494875055975284, 'ApplicationBased')","(0.6891586711770479, 'URL')","(0.6903632089401928, 'WebAnnotationClient')","(0.6907515269077584, 'Number')","(0.6907516503749076, 'Date')","(0.6908555065579667, 'Alphabetical')","(0.691101463286167, 'HTML')","(0.6914737367681902, 'Export')","(0.6917027896579057, 'PDF')","(0.6919520542997872, 'LastAnnotation')","(0.6920522175303001, 'Assessing')","(0.6921138171904357, 'Canvas')","(0.6921523308795536, 'AnnotationList')","(0.6922479215798558, 'TextSummary')","(0.6922592919347728, 'Remote')","(0.6922855865637275, 'SentimentAnalysis')","(0.6923228457197325, 'Categorize')","(0.6923952612062017, 'URN')","(0.6924547911140528, 'Update')","(0.6924556039380526, 'JSON')","(0.6924588037903645, 'Commenting')","(0.6924812941810767, 'Create')","(0.6924951855180299, 'Delete')","(0.6925270676471345, 'Dropbox')","(0.69261035032725, 'DeleteAll')","(0.6926298343924249, 'ACM')","(0.6926298343924249, 'DOI')","(0.6926551513769579, 'ScienceDirect')","(0.6926589956592784, 'Neo4J')","(0.6926644101459944, 'Selector')","(0.6926680176346889, 'ImportAnnotations')","(0.692670269040395, 'Springer')","(0.6926927662016583, 'AnnotatedPDF')","(0.692696410233599, 'SuggestedLiterature')","(0.6927018000966565, 'Classifying')","(0.6927090504848639, 'UserFilter')","(0.6927330603860476, 'Replying')","(0.6927500657476782, 'SidebarNavigation')","(0.6927644167960507, 'BrowserStorage')","(0.6927721351926613, 'Codebook')","(0.6927794512963752, 'PreviousAssignments')","(0.692798357103366, 'Hosting')","(0.6927989162334125, 'ImportCodebook')","(0.6928135494911379, 'Multivalued')","(0.6928183128473142, 'RenameCodebook')","(0.6928257456137662, 'CodebookDelete')","(0.6928328851777154, 'ExportCodebook')","(0.6928479907294053, 'BuiltIn')","(0.6928784254396828, 'AnnotationServer')","(0.6928908256989088, 'GoogleSheetConsumer')","(0.6929082520861977, 'Manual')","(0.6929236122600779, 'Hierarchy')","(0.6929358560239803, 'GoogleSheetProvider')","(0.6929444134642748, 'CodebookUpdate')","(1, 'MoodleProvider')"
ImportAnnotations,"(0.10116583933590807, 'JSON')","(0.13128847158686463, 'ExportCodebook')","(0.13541010722098784, 'Export')","(0.13958619249783238, 'ImportCodebook')","(0.15454530276748485, 'Codebook')","(0.17038653421438105, 'BuiltIn')","(0.1747599949839415, 'DeleteAll')","(0.21195483575450835, 'RenameCodebook')","(0.21199577397112482, 'CodebookDelete')","(0.23661841092233993, 'Manual')","(0.27768850230517633, 'ApplicationBased')","(0.2791805030940924, 'CodebookUpdate')","(0.35928408190456573, 'SidebarNavigation')","(0.3617451446758813, 'Update')","(0.3624265953292084, 'Create')","(0.3639099905664892, 'Delete')","(0.3769366801595864, 'Hierarchy')","(0.4019817652824966, 'Autocomplete')","(0.4161279411321485, 'Number')","(0.42032710502203474, 'Multivalued')","(0.4522425460002786, 'UserFilter')","(0.4540598382167266, 'MoodleReport')","(0.45580495710530267, 'PDF')","(0.4652588894811403, 'Date')","(0.46738096605807444, 'Classifying')","(0.4871263405089882, 'Canvas')","(0.5151701598660332, 'AnnotatedPDF')","(0.5185681164305955, 'Remote')","(0.526315833534619, 'TextSummary')","(0.5323131794693984, 'LastAnnotation')","(0.5419305274031248, 'AnnotationList')","(0.5445818887530056, 'Selector')","(0.5618184457954021, 'Replying')","(0.5789815289242246, 'BrowserStorage')","(0.6156338918582539, 'Alphabetical')","(0.6186565847481917, 'MoodleResource')","(0.6224502038266703, 'PreviousAssignments')","(0.6303295129460119, 'GoogleSheetProvider')","(0.6727468338217868, 'MoodleResourceBased')","(0.6728647824282405, 'URL')","(0.6777730935106379, 'WebAnnotationClient')","(0.6793434597763127, 'Hypothesis')","(0.6811706203831135, 'HTML')","(0.6855717081310397, 'TXT')","(0.685843723900905, 'MoodleComment')","(0.6859870503600991, 'Assessing')","(0.6872302507230298, 'SentimentAnalysis')","(0.6876227964258539, 'Categorize')","(0.6879505897006727, 'URN')","(0.6885350327388253, 'Commenting')","(0.6890185633584613, 'MoodleConsumer')","(0.6890236764945485, 'Dropbox')","(0.6898035950309473, 'DOI')","(0.6898035950309479, 'ACM')","(0.6899531924677126, 'ScienceDirect')","(0.6899823718893316, 'Neo4J')","(0.6901250560562225, 'Springer')","(0.6903367064148009, 'SuggestedLiterature')","(0.6911277773411011, 'Hosting')","(0.6918101710479747, 'AnnotationServer')","(0.6919017497936811, 'GoogleSheetConsumer')","(0.6926680176346889, 'MoodleProvider')","(1, 'ImportAnnotations')"
Alphabetical,"(0.0967498949683934, 'Date')","(0.22503813414927587, 'Number')","(0.5941000440355875, 'Hierarchy')","(0.6156338918582539, 'ImportAnnotations')","(0.6292450517217272, 'MoodleResourceBased')","(0.6312446259684672, 'URL')","(0.6359644164987892, 'ImportCodebook')","(0.641299588241925, 'WebAnnotationClient')","(0.6431202811346299, 'ExportCodebook')","(0.6528961594211278, 'HTML')","(0.6574892564009154, 'Export')","(0.658229445421662, 'Codebook')","(0.6605153969550417, 'PDF')","(0.663039408912294, 'BuiltIn')","(0.6631614945690567, 'TXT')","(0.6663538171151766, 'LastAnnotation')","(0.6681519936291416, 'MoodleComment')","(0.6695457697847126, 'Assessing')","(0.6696286827016679, 'Canvas')","(0.6701599099514223, 'Remote')","(0.6705213560167407, 'AnnotationList')","(0.6716972880171204, 'SentimentAnalysis')","(0.6719352035092458, 'TextSummary')","(0.6744793601122017, 'URN')","(0.6756875232145679, 'Categorize')","(0.6766118171571278, 'JSON')","(0.6775443689249778, 'Create')","(0.6777504538751826, 'Autocomplete')","(0.6778623750081034, 'Update')","(0.6780308245460135, 'Delete')","(0.6790495490485335, 'Commenting')","(0.6798235973729749, 'MoodleConsumer')","(0.6805592289508466, 'DeleteAll')","(0.6807919510625688, 'Dropbox')","(0.6812449686596658, 'MoodleReport')","(0.6823725615435559, 'Selector')","(0.6827711216272796, 'MoodleResource')","(0.6830209888151866, 'ScienceDirect')","(0.6830777154791261, 'Neo4J')","(0.6832177463924411, 'Replying')","(0.6834392901528562, 'DOI')","(0.6834392901528576, 'ACM')","(0.6838898591324221, 'BrowserStorage')","(0.6839675334318257, 'Classifying')","(0.6844108779267819, 'AnnotatedPDF')","(0.6844695366062084, 'Springer')","(0.6851251488221076, 'SuggestedLiterature')","(0.6853879484729695, 'SidebarNavigation')","(0.6854379928720914, 'UserFilter')","(0.685530537182588, 'PreviousAssignments')","(0.6856315690621233, 'ApplicationBased')","(0.6862846554896316, 'Hypothesis')","(0.6865298144299061, 'Hosting')","(0.6872373510860985, 'GoogleSheetProvider')","(0.6875109268847754, 'Manual')","(0.6878499157131057, 'Multivalued')","(0.6879495387508607, 'RenameCodebook')","(0.6881026801489533, 'CodebookDelete')","(0.6888693313000165, 'CodebookUpdate')","(0.6890978901760155, 'AnnotationServer')","(0.6893067753246789, 'GoogleSheetConsumer')","(0.6908555065579667, 'MoodleProvider')","(1, 'Alphabetical')"
MoodleResourceBased,"(0.31708823163338845, 'Commenting')","(0.3307117549295335, 'MoodleProvider')","(0.3378344785830176, 'Replying')","(0.33784978237793784, 'MoodleConsumer')","(0.3395244576608635, 'Selector')","(0.35627869033263515, 'MoodleResource')","(0.4076366196505788, 'URN')","(0.41840730874799736, 'MoodleReport')","(0.43362714091479726, 'Classifying')","(0.4856450979771324, 'TXT')","(0.4881017225923831, 'Autocomplete')","(0.5179374080675578, 'SentimentAnalysis')","(0.5405692347814957, 'MoodleComment')","(0.5969283563957861, 'URL')","(0.5978309519345406, 'Create')","(0.6145526563600254, 'WebAnnotationClient')","(0.6245490231404087, 'Hypothesis')","(0.6246367506107886, 'Number')","(0.6247321225380496, 'Date')","(0.6278138470100163, 'Delete')","(0.6292450517217272, 'Alphabetical')","(0.6349589807628211, 'HTML')","(0.6419246580240932, 'Export')","(0.6462710599875819, 'PDF')","(0.648863353639038, 'ApplicationBased')","(0.6556366463092544, 'LastAnnotation')","(0.6596713435591562, 'Remote')","(0.6605282592748696, 'Canvas')","(0.6609284166497058, 'Assessing')","(0.6616725778857441, 'AnnotationList')","(0.6633164437689519, 'TextSummary')","(0.6694903928497281, 'JSON')","(0.6696939520375242, 'Categorize')","(0.6720113851371883, 'Update')","(0.6727468338217868, 'ImportAnnotations')","(0.6747036871236581, 'DeleteAll')","(0.6766196317597417, 'Dropbox')","(0.676668161026851, 'Codebook')","(0.6787528286557476, 'BrowserStorage')","(0.6788167941936641, 'ScienceDirect')","(0.6788524374142656, 'Neo4J')","(0.6791477080015909, 'ImportCodebook')","(0.6792535517675417, 'BuiltIn')","(0.6800748823492285, 'ACM')","(0.6800748823492286, 'DOI')","(0.6809790875584811, 'AnnotatedPDF')","(0.6813926301536003, 'Springer')","(0.6817484430126517, 'PreviousAssignments')","(0.6818329850511259, 'SidebarNavigation')","(0.6822229643921434, 'SuggestedLiterature')","(0.6823382335892556, 'ExportCodebook')","(0.6826123513518874, 'Hierarchy')","(0.6826168606203997, 'UserFilter')","(0.6830418154464076, 'GoogleSheetProvider')","(0.6832905523654229, 'Hosting')","(0.6837356931636166, 'Manual')","(0.6855999589905086, 'Multivalued')","(0.685720983507897, 'RenameCodebook')","(0.6859066559542208, 'CodebookDelete')","(0.685918174997252, 'CodebookUpdate')","(0.6871018150983456, 'AnnotationServer')","(0.6873499638492271, 'GoogleSheetConsumer')","(1, 'MoodleResourceBased')"
DeleteAll,"(0.11355338665198067, 'JSON')","(0.1600111048255719, 'UserFilter')","(0.1747599949839415, 'ImportAnnotations')","(0.18501525592559226, 'Update')","(0.19186556621604098, 'Delete')","(0.20138882974143402, 'Create')","(0.3915795085988902, 'RenameCodebook')","(0.3916336448430167, 'CodebookDelete')","(0.40295644110663276, 'ExportCodebook')","(0.4046242952937559, 'Manual')","(0.41783587044441584, 'Canvas')","(0.4188535004452264, 'ImportCodebook')","(0.42413321883088906, 'BuiltIn')","(0.42593917933993475, 'ApplicationBased')","(0.4439743940598565, 'AnnotatedPDF')","(0.4542288952801399, 'PDF')","(0.45646369671425224, 'Export')","(0.46626294331855866, 'Codebook')","(0.4700671874768011, 'LastAnnotation')","(0.48460218387749565, 'AnnotationList')","(0.4846374614051916, 'TextSummary')","(0.5781549402082136, 'CodebookUpdate')","(0.5792615666690448, 'Remote')","(0.5878896186180714, 'SidebarNavigation')","(0.5886774004646452, 'BrowserStorage')","(0.6012564638108039, 'Autocomplete')","(0.6051796582804051, 'Replying')","(0.6101747168352867, 'MoodleReport')","(0.6260826917992246, 'MoodleResource')","(0.6360028859862595, 'PreviousAssignments')","(0.6516727322085526, 'GoogleSheetProvider')","(0.6542940983865257, 'Hierarchy')","(0.656391435051082, 'Selector')","(0.6747036871236581, 'MoodleResourceBased')","(0.6748638479822636, 'URL')","(0.6756001036744099, 'Hypothesis')","(0.6786476052003256, 'WebAnnotationClient')","(0.680093977980652, 'Number')","(0.6800974527744182, 'Date')","(0.6805592289508466, 'Alphabetical')","(0.6814916119995107, 'HTML')","(0.6851607621129704, 'TXT')","(0.6855582547412212, 'MoodleComment')","(0.6857227107759758, 'Assessing')","(0.686825808767002, 'SentimentAnalysis')","(0.6872947999563188, 'Categorize')","(0.687543882626393, 'URN')","(0.6882113619022653, 'Commenting')","(0.6886823336096173, 'MoodleConsumer')","(0.6887142894993115, 'Dropbox')","(0.6895329102216956, 'ACM')","(0.6895329102216957, 'DOI')","(0.6896684365065605, 'ScienceDirect')","(0.6896988240938506, 'Neo4J')","(0.6898752372152787, 'Springer')","(0.6900589821854045, 'Classifying')","(0.6901018959301789, 'SuggestedLiterature')","(0.6909338862599492, 'Hosting')","(0.6911420103257019, 'Multivalued')","(0.6916930316505683, 'AnnotationServer')","(0.6917917647274117, 'GoogleSheetConsumer')","(0.69261035032725, 'MoodleProvider')","(1, 'DeleteAll')"
Remote,"(0.12076612639072687, 'AnnotationServer')","(0.1292780052061066, 'Hypothesis')","(0.22277301667351157, 'WebAnnotationClient')","(0.40619539954069095, 'Codebook')","(0.41750429370852504, 'BuiltIn')","(0.41959283827722627, 'ApplicationBased')","(0.4201693990946992, 'Autocomplete')","(0.4433409745291898, 'Neo4J')","(0.4719006588473376, 'SidebarNavigation')","(0.49149776335156087, 'Create')","(0.49229701297384365, 'Update')","(0.4933889301922527, 'Delete')","(0.4967424567220241, 'MoodleReport')","(0.4988050555542931, 'Hierarchy')","(0.5136116022053479, 'Multivalued')","(0.5185681164305955, 'ImportAnnotations')","(0.5214000163092055, 'CodebookUpdate')","(0.5275767689815698, 'Number')","(0.5358384566449844, 'Export')","(0.5365943745095358, 'PreviousAssignments')","(0.5388899208478283, 'Classifying')","(0.5460543391436282, 'MoodleComment')","(0.5508028849459725, 'BrowserStorage')","(0.5511382952259339, 'GoogleSheetProvider')","(0.5524393115960695, 'Manual')","(0.5602376220932648, 'ScienceDirect')","(0.5605930807990303, 'Date')","(0.5608312057226478, 'Replying')","(0.5653662873831181, 'UserFilter')","(0.5792615666690448, 'DeleteAll')","(0.5818302937609409, 'MoodleResource')","(0.585078492381677, 'AnnotationList')","(0.6052105623511681, 'LastAnnotation')","(0.6060722701940966, 'Hosting')","(0.6090872220976664, 'ImportCodebook')","(0.6095628011245883, 'Selector')","(0.6171728722163061, 'JSON')","(0.6238311193414605, 'ExportCodebook')","(0.633167665233622, 'MoodleConsumer')","(0.6573595851572525, 'SentimentAnalysis')","(0.6596713435591562, 'MoodleResourceBased')","(0.6601147522748063, 'URL')","(0.6669437227883308, 'Canvas')","(0.6701599099514223, 'Alphabetical')","(0.6718913807510718, 'HTML')","(0.6762288901140245, 'PDF')","(0.677967590896676, 'AnnotatedPDF')","(0.6785418306664828, 'TXT')","(0.6800646381281268, 'Assessing')","(0.6818143880638312, 'TextSummary')","(0.6831615044277588, 'Categorize')","(0.6834287625170575, 'URN')","(0.6849367103952482, 'Commenting')","(0.6858904300535728, 'Dropbox')","(0.6873977118951649, 'ACM')","(0.6873977118951649, 'DOI')","(0.6880074639079454, 'Springer')","(0.6884034609228029, 'SuggestedLiterature')","(0.6901961025573233, 'RenameCodebook')","(0.6902981105036115, 'CodebookDelete')","(0.6911222706650073, 'GoogleSheetConsumer')","(0.6922592919347728, 'MoodleProvider')","(1, 'Remote')"
