,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40,topic41,topic42,topic43,topic44,topic45,topic46,topic47,topic48,topic49,topic50,topic51,topic52,topic53,topic54,topic55,topic56,topic57,topic58,topic59,topic60,topic61,topic62,topic63,topic64,topic65,topic66,topic67,topic68,topic69,topic70,topic71,topic72,topic73,topic74,topic75,topic76,topic77,topic78,topic79,topic80,topic81,topic82,topic83,topic84,topic85,topic86,topic87,topic88,topic89,topic90,topic91,topic92,topic93,topic94,topic95,topic96,topic97,topic98,topic99,topic100,topic101,topic102,topic103,topic104,topic105,topic106,topic107,topic108,topic109,topic110,topic111,topic112,topic113,topic114,topic115,topic116,topic117,topic118,topic119,topic120,topic121,topic122,topic123,topic124,topic125,topic126,topic127,topic128,topic129,topic130,topic131,topic132,topic133,topic134,topic135,topic136,topic137,topic138,topic139,topic140,topic141,topic142,topic143,topic144,topic145,topic146,topic147,topic148,topic149,project,date
Delete,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,0.992531328320802,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,5.012531328320883e-05,Delete,2016-10
ScienceDirect,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,0.9268313051976027,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.7781542952989606e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,0.06905757992611085,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,2.777777777777845e-05,ScienceDirect,2016-10
TextSummary,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,0.9828735632183907,0.0001149425287356331,0.0001149425287356331,0.0001149425287356331,TextSummary,2016-10
MoodleConsumer,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,0.9928019323671499,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,4.8309178743963296e-05,MoodleConsumer,2016-10
LastAnnotation,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,0.9751666666666665,0.00016666666666666775,0.00016666666666666775,0.00016666666666666775,LastAnnotation,2016-10
Manual,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,0.047844289808246024,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,0.032027665721684216,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,0.8917599861557027,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,0.02773847659811012,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,4.3122035360071906e-06,Manual,2016-10
Assessing,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.9602666666666637,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.0002666666666686857,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,0.00026666666666666896,Assessing,2016-10
HTML,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.9503333333333331,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,0.00033333333333333376,HTML,2016-10
