,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49,word50,word51,word52,word53,word54,word55,word56,word57,word58,word59
topic#10,0.006666782863421227,0.0066667786081081055,0.006666775927642481,0.00666677481435072,0.006666774590070159,0.00666677444779756,0.006666773028639019,0.006666772995515417,0.006666772277133834,0.0066667722711562395,0.006666771824053642,0.006666771502955963,0.006666771406992519,0.00666677128219521,0.006666771184558396,0.006666770846615057,0.006666770293733773,0.0066667701941802646,0.006666769874208408,0.006666769413040009,0.00666676938462446,0.0066667692731177605,0.006666768898503948,0.006666768266853633,0.006666768075353666,0.006666767813099871,0.006666767321294369,0.0066667672849318365,0.006666767200214106,0.006666767121114563,0.006666766929556743,0.006666766514333232,0.006666766186637694,0.006666766183091421,0.006666766116165457,0.006666765898671732,0.006666765870419428,0.006666765656290038,0.0066667654102545056,0.006666765396364204,0.006666765257465151,0.006666765055269859,0.006666765042127503,0.006666764988242628,0.006666764960462378,0.006666764926589796,0.006666764775147709,0.006666764680556507,0.006666764643744271,0.006666764446808779,0.006666764428669931,0.006666764340804863,0.006666764290324257,0.006666764066362782,0.0066667640633181,0.006666763870512906,0.006666763508747433,0.006666763418622796,0.006666763389957501,0.0066667632219763314
topic#11,0.006666783073475398,0.006666779846606326,0.006666778838488601,0.00666677875846713,0.006666776538482818,0.006666776456800883,0.00666677586986535,0.006666774081594006,0.0066667731290372305,0.006666772659091144,0.006666772563482185,0.006666770454506146,0.006666770418100275,0.006666770390320112,0.006666769816385919,0.006666769778150996,0.00666676960315923,0.006666769453950233,0.006666769422670259,0.006666769313765257,0.0066667692976955335,0.006666769291042907,0.00666676921419641,0.006666768984071533,0.006666768900010236,0.00666676884825044,0.006666768477368713,0.0066667684200696,0.006666768285786982,0.006666767976796884,0.00666676777777175,0.006666767695485695,0.006666767536796679,0.0066667674517073205,0.006666767317271219,0.006666766965803484,0.00666676665946981,0.006666766630155827,0.006666766595997728,0.006666766486460382,0.00666676636757746,0.006666766218020539,0.0066667660807497465,0.00666676598437205,0.0066667656873533555,0.006666765272391643,0.0066667650437105775,0.006666764880557589,0.006666764732244885,0.006666764699223041,0.006666764625599725,0.00666676460296223,0.006666764527999558,0.0066667644981120355,0.00666676443904288,0.006666764183585843,0.00666676418316146,0.006666764173001051,0.006666763765495184,0.0066667636747065615
topic#12,0.006666777924610532,0.006666776898809467,0.006666776885752758,0.006666776758080224,0.006666776451224103,0.0066667746041784255,0.006666773683813623,0.006666773059666182,0.006666771497563823,0.006666771372675934,0.0066667712569483265,0.006666771005502264,0.00666677091571053,0.006666770710194108,0.006666770323709474,0.006666770279340208,0.006666770179044706,0.006666770109385841,0.006666769427411119,0.006666768713686393,0.006666768705581244,0.0066667685548052295,0.006666768432191073,0.006666768417113547,0.006666768179767934,0.006666767765355969,0.006666767509932204,0.006666767338492843,0.0066667670222438245,0.006666767009810936,0.006666766769826442,0.006666766600958951,0.00666676644601325,0.00666676585320471,0.006666765841686821,0.006666765761509955,0.006666765715232883,0.006666765704090432,0.006666765525668675,0.006666765388432036,0.006666765152861,0.006666765062769784,0.006666765006678187,0.006666764950590446,0.006666764833221782,0.00666676480976288,0.0066667647857071586,0.0066667647649140275,0.006666764743925816,0.0066667646577751065,0.006666764574889785,0.006666764508853737,0.006666764464983481,0.006666764395947054,0.00666676436199988,0.006666764236823897,0.006666764179545829,0.0066667641743906525,0.006666764020722427,0.0066667636127715315
topic#13,142.23911070891648,71.91028293190173,56.006661521023965,52.043409275818114,47.25894024959109,46.75846296168676,32.00665724032931,19.86593187421234,18.68142458010607,18.006665096710805,17.976399782020906,17.17405618113124,17.006665152479346,16.93242932033477,15.21760419025584,13.300020602844368,12.60036645280599,12.00666567791388,11.60774751117707,10.938047182327045,10.527172024463828,10.493085865107203,10.006665849416658,10.006665805250545,10.00666579841908,9.859608448288435,9.818350199792441,9.704169108390856,9.006665923241062,8.872333405606964,8.860617804071767,8.757551360120013,8.006666002192349,7.854277421582672,7.006570915379759,6.995872516929044,6.9823987756467645,6.731850731496616,6.219000581868215,6.00666620025918,6.006666169352038,5.333653466134451,5.283681399006667,5.246171197829074,5.086087887821754,5.006666318473387,5.0066662877429495,5.006666281534677,5.006663723854563,4.886511731502574,4.877656469010769,4.777483142516625,4.676698167157739,4.531712117794326,4.48972762281861,4.42988048176947,4.428514879425303,4.340038537479567,4.291122960259052,4.27884435585428
topic#14,0.006666787941686476,0.006666782057689606,0.006666780061436373,0.006666778450747278,0.006666777449090875,0.006666776306283621,0.006666771863143865,0.006666771860034737,0.006666771558560194,0.0066667714736436965,0.006666771175686563,0.00666677068600504,0.006666770258861,0.0066667698024084005,0.006666769576975882,0.006666769537288353,0.0066667694069591325,0.006666769227400248,0.00666676907149605,0.006666769054573177,0.006666769032146858,0.006666768746314668,0.006666768651407438,0.0066667683494449435,0.006666768285322385,0.0066667681685468865,0.006666767971188786,0.006666767815403081,0.006666767231107412,0.006666766707981901,0.0066667664577907395,0.006666766435434488,0.00666676599371876,0.006666765767065693,0.00666676573009086,0.006666765560189909,0.0066667654775055644,0.006666765392767713,0.00666676514988489,0.006666765055319805,0.00666676501702292,0.006666764978320376,0.006666764868868444,0.006666764858728162,0.0066667648581744884,0.00666676480067985,0.006666764522467432,0.006666764465773469,0.006666764359381374,0.006666764279531859,0.006666764186634441,0.006666764057038021,0.0066667640225286685,0.006666763981440934,0.006666763931680436,0.006666763799925402,0.0066667637856274034,0.006666763768888301,0.006666763627213927,0.006666763347893623
topic#15,150.23304973214428,87.3763048855199,60.55979922655868,60.25420775163046,54.988248069225676,47.28347453264668,46.00150901442386,33.71361852268998,24.89539919576068,21.63457058782841,21.14106096429207,20.772289873165114,20.041115782506534,19.84226999855929,18.81788447236009,15.274993556407367,12.824593313951313,11.988636138054394,11.006665784623927,10.00666585474211,9.788929855089462,9.107525238428108,8.006666060941848,7.55492312524014,6.13576749875747,6.006666229844274,6.006666225955467,5.67024764452634,4.251238407211681,4.206232229609127,4.18887565924936,4.008534199287999,4.006666400295151,4.006666396804654,4.006666391984312,4.006666385666111,4.006666384426619,3.021304800240099,3.0066664858587857,3.006666484615959,3.0066664830758683,2.3579584101180293,2.1490951908245957,2.120145748459732,2.00666657792393,2.006666577348312,2.006666566309957,2.00666655577266,2.0066665407427244,1.1049078686020015,1.1048872506685345,1.029218929069975,1.0254036875444215,1.0066666824251522,1.0066666655671936,1.0066666617944815,0.006668265097620149,0.006667651515630906,0.006667625224222679,0.006667158173656574
topic#16,0.006666780328969401,0.006666776742921528,0.006666776267074748,0.0066667756950625065,0.006666774725900466,0.006666774449326325,0.006666774444787842,0.006666774302677112,0.006666774200533876,0.006666772875000537,0.0066667725996005685,0.006666772588032087,0.006666772168138158,0.006666771992669215,0.006666771904769332,0.006666771833378773,0.006666770691479077,0.006666770093754861,0.006666770006799499,0.00666676972744374,0.006666769581510604,0.006666769369827056,0.006666768918389674,0.006666768695767245,0.0066667685259083455,0.0066667684537848465,0.006666768081827306,0.006666767962041763,0.006666767932461788,0.006666767795464207,0.0066667664059171855,0.00666676633411721,0.006666766192430899,0.0066667660944005995,0.006666766042893278,0.0066667659784720775,0.006666765871294891,0.006666765845286359,0.006666765745288715,0.006666765609307313,0.006666765584303346,0.0066667652621670605,0.00666676523473008,0.006666765076146792,0.006666764953340284,0.0066667646464798995,0.006666764441656517,0.006666764382601899,0.006666764300581228,0.006666764227887625,0.006666764170933273,0.006666764166934468,0.006666764045752479,0.006666764035213104,0.006666764000584054,0.00666676397581074,0.006666763951064144,0.006666763932166761,0.006666763920752581,0.006666763895827007
topic#17,0.00666706465946451,0.0066669286606229426,0.006666877601336927,0.006666874533884916,0.006666867837422363,0.006666819501346793,0.006666807925000453,0.006666807784439418,0.006666807178967825,0.006666805761500342,0.006666805478310842,0.00666680537614957,0.006666803973690724,0.006666800644322453,0.006666792428487043,0.006666792240411143,0.006666788598240789,0.006666788052874331,0.006666786276999656,0.006666784812600941,0.00666678415272363,0.006666784038317376,0.006666783354284319,0.006666782011339034,0.006666781007063326,0.006666780947642221,0.006666780212935351,0.006666780181347512,0.006666780121777004,0.00666678008553562,0.0066667791728308775,0.006666778262093529,0.006666777777318678,0.006666776110893473,0.006666775308620779,0.006666774873768409,0.006666774819188671,0.006666774609369609,0.006666774564330227,0.006666774415826548,0.006666774352394197,0.006666773802472483,0.006666773520364602,0.006666773099357704,0.006666772903070045,0.006666772554004887,0.006666772341507936,0.006666770369933555,0.0066667702514877315,0.00666676938084144,0.006666769037820006,0.006666768686578483,0.006666768378171023,0.006666767971635816,0.006666767617342533,0.006666767514030484,0.006666767339143273,0.00666676733755425,0.006666767197311677,0.006666767086930848
topic#18,0.0066668469324354445,0.006666829509522977,0.006666789390302309,0.006666788497295628,0.006666787976147802,0.006666782971327471,0.006666782787193368,0.00666677546093062,0.0066667752821233574,0.006666774533348954,0.006666773611414404,0.006666772908955723,0.006666772696085059,0.006666772109979035,0.006666772053747259,0.0066667719627674605,0.006666771739771628,0.006666770904187897,0.006666770899211493,0.006666770557544245,0.006666770513277799,0.006666770414105059,0.006666770191068284,0.006666770027993585,0.00666677002651475,0.0066667699327396385,0.00666676992858253,0.006666769901915295,0.006666769687401409,0.0066667696151562665,0.00666676947361148,0.0066667693918204115,0.006666769058260109,0.0066667690336576855,0.006666768992102711,0.00666676892043947,0.006666768496871578,0.006666768308925885,0.006666768008923637,0.006666767987576842,0.006666767905776923,0.0066667678215906745,0.006666767063415271,0.006666766991251982,0.006666766848739974,0.006666766789585449,0.00666676677533027,0.006666766651624359,0.006666766630179564,0.006666766562687015,0.006666766497659934,0.006666766317623613,0.0066667662964555435,0.00666676625415096,0.006666766241060983,0.006666766233094642,0.006666766167557345,0.006666765940927451,0.0066667658848707755,0.006666765570391174
topic#19,0.0066667822425190235,0.006666780007004338,0.006666777892799322,0.0066667770257222165,0.006666776681566906,0.00666677656063254,0.006666776011937063,0.006666774410109145,0.006666773939651223,0.006666773888321606,0.006666773816973264,0.006666773454229049,0.006666772929100272,0.006666772843758624,0.0066667726236245796,0.00666677138551987,0.006666770510068303,0.006666770422254977,0.006666770371462589,0.0066667699656682055,0.006666769928616869,0.00666676941789338,0.006666769358328013,0.006666769198589928,0.006666768933042996,0.00666676837665592,0.006666768354255013,0.00666676827374647,0.006666768246586088,0.006666768196135974,0.006666768080945258,0.0066667678925899565,0.006666767884983087,0.006666767732827677,0.00666676753698753,0.006666767518271851,0.006666767304121105,0.0066667672434635354,0.006666767222478956,0.006666767137241323,0.006666766996794963,0.006666766943822153,0.006666766661734173,0.0066667665150471475,0.006666766286574724,0.00666676589992791,0.006666765680957169,0.0066667655926956546,0.006666765228993553,0.006666765184027419,0.006666765155033688,0.00666676513696125,0.006666765045534785,0.006666765044126239,0.0066667646443387745,0.006666764615578662,0.006666764560712489,0.006666764394828973,0.006666764386623912,0.006666764339140877
topic#20,0.006666822208846196,0.006666800394665841,0.0066667952830787745,0.006666791456394948,0.006666790940259423,0.0066667891103217025,0.006666788080879733,0.006666783374250427,0.006666782019807517,0.00666677770189701,0.006666777132746453,0.006666776940522836,0.0066667765518515195,0.006666776441619652,0.006666776047106161,0.006666775236396503,0.006666774958247879,0.00666677484732131,0.00666677424338255,0.006666774171247656,0.006666773971061858,0.006666773744296768,0.00666677370883591,0.006666773487956651,0.006666773207305597,0.0066667730993744964,0.006666772577262699,0.006666772543027796,0.006666771515432089,0.006666771498715618,0.006666770853510966,0.006666770819737202,0.006666770132672711,0.006666770002962065,0.006666769617422567,0.00666676916925114,0.006666768927249276,0.0066667686272233895,0.006666768516037745,0.006666768490244857,0.006666768313771376,0.006666768235235095,0.006666767973346355,0.006666767897394483,0.006666767761947745,0.006666767700215993,0.006666767668788366,0.006666767519451455,0.006666767491028011,0.006666767464112947,0.006666767416488204,0.006666767314296223,0.00666676727877178,0.006666767218592282,0.006666767088063813,0.006666766361854369,0.006666766313659888,0.006666766187788523,0.006666766160375124,0.0066667661397274095
topic#21,0.006666925133588524,0.006666870060556861,0.006666815467488362,0.006666805541978423,0.00666679797567125,0.006666797929192026,0.006666797159835526,0.006666795083346694,0.006666794379418707,0.006666788361539544,0.006666787372258043,0.006666784366202846,0.006666783222945795,0.006666780969921213,0.0066667806608662825,0.006666780422451044,0.006666779895897708,0.006666779543784492,0.0066667794042260115,0.006666777802595823,0.00666677651526869,0.006666776302624544,0.006666776019607334,0.0066667759452145306,0.0066667755966585,0.006666775579476555,0.006666775560502069,0.006666775320976238,0.006666774879816635,0.006666774769453045,0.006666774066916022,0.006666773735452843,0.00666677372203501,0.0066667734701885695,0.0066667733875072,0.006666772341907169,0.006666772255621442,0.006666772252544694,0.006666772159748788,0.006666772005098984,0.006666771921329159,0.006666771399412997,0.00666677125501769,0.006666771078232974,0.0066667709987545,0.0066667708722721805,0.006666770466069202,0.0066667703944015945,0.006666770014824886,0.006666769654020022,0.006666769611742697,0.006666769279926897,0.006666769228244433,0.00666676908828635,0.006666768994042624,0.006666768915500699,0.006666768909739105,0.006666768565257339,0.006666768455529951,0.0066667684361927165
topic#22,0.006666784787450942,0.006666777817222984,0.006666776355707617,0.006666775956381249,0.0066667758553181486,0.006666775007295471,0.006666773720089219,0.006666773332689696,0.00666677320852244,0.006666773101398354,0.006666771854704672,0.006666771760137745,0.006666771748321367,0.00666677127013949,0.006666770496781035,0.006666770240257169,0.00666677007906074,0.006666770008490103,0.006666769981472438,0.006666769973907286,0.006666769809617729,0.006666769705183242,0.0066667695554927025,0.0066667695493447185,0.006666769377371453,0.006666769037074227,0.006666768953450712,0.006666768761622732,0.0066667686237653605,0.006666768314496953,0.006666768193090819,0.006666768090736194,0.006666766843829187,0.006666766813130912,0.006666766765514161,0.006666766713487006,0.006666766431267878,0.006666766315091302,0.006666766037100423,0.006666766034656024,0.006666766031793705,0.006666766001480585,0.006666765946634411,0.0066667658017983585,0.006666765719723873,0.006666765715892902,0.006666765521511684,0.006666765499148435,0.00666676545241576,0.00666676533574061,0.006666765259620987,0.006666765258105018,0.006666765183862172,0.006666765100050403,0.006666764639595413,0.006666764620318668,0.006666764513192982,0.006666764437275567,0.006666764377693837,0.006666764281961509
topic#23,0.006666833819124703,0.006666799683360861,0.006666786386850094,0.006666783065067212,0.0066667824884272305,0.006666781040540532,0.006666780021328524,0.006666779900034865,0.006666779248605355,0.006666779100566546,0.006666775893324283,0.006666775490760774,0.006666775018630676,0.006666774809235623,0.006666772824142002,0.006666772810172003,0.006666772445791426,0.006666772364305788,0.006666772038018708,0.006666772012339471,0.006666771793092837,0.006666771278021184,0.006666771140533386,0.006666770971624783,0.006666770746624013,0.006666770584086426,0.006666770194447471,0.006666769777501153,0.006666769322989641,0.006666769297871808,0.006666769171796716,0.006666768574908144,0.006666768561901683,0.00666676852064009,0.006666768419203967,0.00666676832443441,0.006666768301733372,0.006666768279113857,0.0066667682096711095,0.006666768164647818,0.006666768072505398,0.006666768048037842,0.006666767795608871,0.006666767663988485,0.006666767474627106,0.006666767435804831,0.006666767357431562,0.006666767265412778,0.0066667671525861534,0.006666767144940641,0.0066667670726867695,0.006666766999892923,0.00666676687392116,0.006666766355730321,0.0066667661979911775,0.006666766072685177,0.006666765942297874,0.006666765587111029,0.006666765569844628,0.0066667655482599624
topic#24,0.006666820370127186,0.006666817775878225,0.00666681746074504,0.006666795446587085,0.006666791379337105,0.006666791272664958,0.00666678825129845,0.006666787177626638,0.006666786518668423,0.00666678583496287,0.00666678550463517,0.00666678478642218,0.006666784304594718,0.006666783579883774,0.006666782587250433,0.006666782540798362,0.006666780366050716,0.0066667801156863995,0.006666779460777494,0.006666779220460732,0.006666778409404674,0.006666777137626119,0.006666777113969466,0.006666777046803246,0.00666677633119357,0.00666677604966341,0.006666775848666482,0.006666775765107285,0.006666775641690662,0.006666775361401591,0.006666774669555471,0.006666774311778096,0.006666773971503741,0.006666773224100811,0.006666772969877747,0.00666677291834386,0.006666772294519233,0.006666771198334949,0.006666770796394185,0.006666770420499212,0.006666770272116045,0.006666769948204228,0.0066667693902991544,0.006666769187711615,0.006666769123989446,0.006666769064182239,0.006666768395136318,0.006666768005884117,0.006666768001238132,0.006666767988035208,0.006666767826141118,0.006666767175638727,0.006666766976838853,0.006666766949660839,0.006666766849196002,0.00666676683381232,0.006666766661468826,0.006666766322233019,0.006666766221311429,0.006666766213882706
